,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Change,Gain,Loss,bol_middle_band,bol_upper_band,bol_lower_band,rsi,ema10,momemntum,rate of change,ema14
49,49,49,49,49,49,2017-05-26,995.0,998.6500244140624,989.25,995.780029296875,3469200,0,0,2.4000244140626137,2.4000244140626137,0.0,958.3255004882812,991.8721849139887,924.7788160625738,71.93954934177542,966.5840650813192,37.81005859375,99478.0029296875,966.5840650813191
50,50,50,50,50,50,2017-05-30,996.510009765625,1001.2000122070312,995.52001953125,996.7000122070312,3263100,0,0,0.91998291015625,0.91998291015625,0.0,960.7490020751953,997.8807567551801,923.6172473952106,71.16534363028936,970.5995246980808,30.6300048828125,99570.00122070312,970.5995246980807
51,51,51,51,51,51,2017-05-31,1000.0,1000.1199951171876,982.1599731445312,994.6199951171876,3913100,0,0,-2.0800170898436363,0.0,2.0800170898436363,963.1330017089844,1002.4927528059021,923.7732506120666,72.41580334551807,973.802254087295,49.859985351562614,99361.99951171876,973.802254087295
52,52,52,52,52,52,2017-06-01,998.5900268554688,998.989990234375,991.3699951171876,995.9500122070312,2454800,0,0,1.3300170898436363,1.3300170898436363,0.0,965.8790008544922,1006.3471246381819,925.4108770708026,73.72140495219102,976.75528850326,37.46002197265625,99495.00122070312,976.7552885032599
53,53,53,53,53,53,2017-06-02,998.989990234375,1008.47998046875,995.6699829101562,1006.72998046875,3752300,0,0,10.77996826171875,10.77996826171875,0.0,969.338998413086,1011.3411453568418,927.3368514693301,72.93771973448605,980.7519140986584,46.88995361328125,100572.998046875,980.7519140986585
54,54,54,54,54,54,2017-06-05,1007.22998046875,1013.2100219726562,1003.510009765625,1011.3400268554688,2719900,0,0,4.61004638671875,4.61004638671875,0.0,973.1984985351562,1015.7456592018331,930.6513378684793,76.645037751568,984.8303291329,40.6700439453125,101034.00268554688,984.8303291328999
55,55,55,55,55,55,2017-06-06,1012.0,1016.5,1001.25,1003.0,3346400,0,0,-8.34002685546875,0.0,8.34002685546875,975.8964996337891,1018.8195825637432,932.9734167038349,68.3932487471053,987.25295191518,31.46002197265625,100200.0,987.25295191518
56,56,56,56,56,56,2017-06-07,1005.9500122070312,1010.25,1002.0,1010.0700073242188,2823000,0,0,7.07000732421875,7.07000732421875,0.0,978.758999633789,1022.7784092635849,934.7395900039932,87.9047781659433,990.2952259697186,29.720031738281136,100907.00073242188,990.2952259697186
57,57,57,57,57,57,2017-06-08,1012.0599975585938,1013.6099853515624,1006.1099853515624,1010.27001953125,2767900,0,0,0.20001220703125,0.20001220703125,0.0,981.825,1025.6519049277472,937.9980950722529,85.65129836074404,992.9585317779228,16.890014648437614,100927.001953125,992.9585317779228
58,58,58,58,58,58,2017-06-09,1012.5,1012.989990234375,927.0,978.3099975585938,7647700,0,0,-31.96002197265625,0.0,31.96002197265625,983.3595001220704,1024.3133241791907,942.4056760649501,58.94601974077085,991.0053938820122,-17.47003173828125,97730.99975585938,991.0053938820122
59,59,59,59,59,59,2017-06-12,967.0,975.9500122070312,945.0,964.9099731445312,9447200,0,0,-13.4000244140625,0.0,13.4000244140625,983.5375,1024.1326400761693,942.9423599238306,47.277882579625356,987.526004450348,-31.7900390625,96390.99731445312,987.5260044503481
60,60,60,60,60,60,2017-06-13,977.989990234375,984.5,966.0999755859376,980.7899780273438,4580000,0,0,15.8800048828125,15.8800048828125,0.0,984.678500366211,1023.5636671853819,945.7933335470401,53.8283197447248,986.6278675939476,-13.830017089843864,97978.99780273438,986.6278675939476
61,61,61,61,61,61,2017-06-14,988.5900268554688,990.3400268554688,966.7100219726562,976.469970703125,3974900,0,0,-4.32000732421875,0.0,4.32000732421875,985.1984985351562,1023.3373621679101,947.0596349024023,48.33218770168796,985.273481341838,-19.48004150390625,97546.9970703125,985.2734813418379
62,62,62,62,62,62,2017-06-15,958.7000122070312,965.72998046875,950.8599853515624,964.1699829101562,5373900,0,0,-12.29998779296875,0.0,12.29998779296875,986.1689971923828,1020.9474017287075,951.3905926560581,37.36483072125312,982.459681550947,-42.55999755859375,96316.99829101562,982.459681550947
63,63,63,63,63,63,2017-06-16,996.0,999.75,982.0,987.7100219726562,11472700,0,0,23.5400390625,23.5400390625,0.0,987.6299987792969,1019.9793898038429,955.2806077547509,47.048929397411904,983.1597269405084,-23.6300048828125,98671.00219726562,983.1597269405083
64,64,64,64,64,64,2017-06-19,1017.0,1017.0,989.9000244140624,995.1699829101562,5043400,0,0,7.4599609375,7.4599609375,0.0,989.3964965820312,1019.2161502104365,959.5768429536259,49.46603343872932,984.761094403128,-7.83001708984375,99416.99829101562,984.7610944031281
65,65,65,65,65,65,2017-06-20,998.0,1004.8800048828124,992.02001953125,992.5900268554688,4076800,0,0,-2.5799560546875,0.0,2.5799560546875,990.4924987792969,1019.0496702539294,961.9353273046643,49.294022701482305,985.8049520634404,-17.47998046875,99159.00268554688,985.8049520634403
66,66,66,66,66,66,2017-06-21,998.7000122070312,1002.719970703125,992.6500244140624,1002.22998046875,2922500,0,0,9.63995361328125,9.63995361328125,0.0,992.0269989013672,1019.6172044455935,964.4367933571408,52.064692121256385,987.9949558508148,-8.0400390625,100122.998046875,987.9949558508149
67,67,67,67,67,67,2017-06-22,1002.22998046875,1006.9600219726562,997.2000122070312,1001.2999877929688,2253400,0,0,-0.92999267578125,0.0,0.92999267578125,993.0744995117187,1020.3984666754594,965.750532347978,48.09112314868019,989.7689601097688,22.989990234375,100029.99877929688,989.7689601097688
68,68,68,68,68,68,2017-06-23,1002.5399780273438,1004.6199951171876,998.02001953125,1003.739990234375,2879100,0,0,2.44000244140625,2.44000244140625,0.0,993.5924987792969,1021.3142387103796,965.8707588482141,47.286863932039445,991.631764126383,38.83001708984375,100273.9990234375,991.631764126383
69,69,69,69,69,69,2017-06-26,1008.5,1009.7999877929688,992.0,993.97998046875,3386200,0,0,-9.760009765625,0.0,9.760009765625,993.5024963378906,1021.2067366317466,965.7982560440347,46.81226294300969,991.9448596386986,13.19000244140625,99297.998046875,991.9448596386986
70,70,70,70,70,70,2017-06-27,990.6900024414062,998.7999877929688,976.0,976.780029296875,3782400,0,0,-17.199951171875,0.0,17.199951171875,992.5064971923828,1021.1069635086961,963.9060308760694,39.021174511680265,989.9228822597888,0.31005859375,97578.0029296875,989.9228822597888
71,71,71,71,71,71,2017-06-28,978.5499877929688,990.6799926757812,969.2100219726562,990.3300170898438,3737600,0,0,13.54998779296875,13.54998779296875,0.0,992.2919982910156,1020.8901669327691,963.693829649262,43.95610616482832,989.9771669037962,26.1600341796875,98933.00170898438,989.9771669037962
72,72,72,72,72,72,2017-06-29,979.0,987.5599975585938,965.25,975.9299926757812,4303000,0,0,-14.4000244140625,0.0,14.4000244140625,991.2909973144531,1020.705739383746,961.8762552451601,49.19267080745342,988.1042103400608,-11.780029296875,97492.99926757812,988.1042103400608
73,73,73,73,73,73,2017-06-30,980.1199951171876,983.469970703125,967.6099853515624,968.0,3390300,0,0,-7.92999267578125,0.0,7.92999267578125,989.3544982910156,1019.546388487097,959.1626080949342,51.08857523870302,985.423648961386,-27.16998291015625,96700.0,985.4236489613861
74,74,74,74,74,74,2017-07-03,972.7899780273438,974.489990234375,951.0,953.6599731445312,2909100,0,0,-14.34002685546875,0.0,14.34002685546875,986.4704956054687,1018.6853145046057,954.2556767063318,40.33762175303502,981.1884921858054,-38.9300537109375,95265.99731445312,981.1884921858054
75,75,75,75,75,75,2017-07-05,961.530029296875,975.0,955.25,971.4000244140624,3653000,0,0,17.740051269531136,17.740051269531136,0.0,984.8904968261719,1016.8025263284042,952.9784673239396,48.351879467718895,979.883363149573,-30.829956054687614,97040.00244140624,979.883363149573
76,76,76,76,76,76,2017-07-06,964.6599731445312,974.4000244140624,959.02001953125,965.1400146484376,3259600,0,0,-6.260009765624773,0.0,6.260009765624773,982.6439971923828,1013.4441640589263,951.8438303258393,50.328223594346824,977.9175833494216,-36.159973144531136,96414.00146484376,977.9175833494216
77,77,77,77,77,77,2017-07-07,969.5499877929688,980.1099853515624,969.1400146484376,978.760009765625,2643400,0,0,13.619995117187386,13.619995117187386,0.0,981.0684967041016,1009.1282981317977,953.0086952764054,46.75371136928262,978.0299068715822,-24.97998046875,97776.0009765625,978.0299068715822
78,78,78,78,78,78,2017-07-10,985.0,999.4400024414062,983.5,996.469970703125,3546300,0,0,17.7099609375,17.7099609375,0.0,981.9764953613281,1010.7938585044515,953.1591322182048,50.43888877212114,980.4885820491212,2.489990234375,99546.9970703125,980.4885820491213
79,79,79,79,79,79,2017-07-11,993.0,995.989990234375,983.719970703125,994.1300048828124,2982700,0,0,-2.3399658203126137,0.0,2.3399658203126137,983.4374969482421,1011.5938967808345,955.2810971156498,50.52075572013964,982.3074384269468,17.349975585937386,99313.00048828124,982.3074384269468
80,80,80,80,80,80,2017-07-12,1000.6500244140624,1008.5499877929688,998.0999755859376,1006.510009765625,3608600,0,0,12.380004882812614,12.380004882812614,0.0,984.7234985351563,1014.595085869971,954.8519112003416,51.420992692801825,985.5344479387704,16.17999267578125,100551.0009765625,985.5344479387705
81,81,81,81,81,81,2017-07-13,1004.6199951171876,1006.8800048828124,995.9000244140624,1000.6300048828124,2880800,0,0,-5.880004882812614,0.0,5.880004882812614,985.9315002441406,1016.3254935112119,955.5375069770693,49.78464064200118,987.5471888646427,24.700012207031136,99963.00048828124,987.5471888646429
82,82,82,82,82,82,2017-07-14,1002.4000244140624,1004.4500122070312,996.8900146484376,1001.8099975585938,2102500,0,0,1.1799926757813637,1.1799926757813637,0.0,987.8135009765625,1017.2192792904326,958.4077226626924,49.37455669497885,989.448896690503,33.80999755859375,100080.99975585938,989.448896690503
83,83,83,83,83,83,2017-07-17,1004.6900024414062,1014.75,1003.8099975585938,1010.0399780273438,3712600,0,0,8.22998046875,8.22998046875,0.0,988.9299987792969,1019.9064683874366,957.9535291711571,55.2566126435831,992.1943742020818,56.3800048828125,100903.99780273438,992.1943742020818
84,84,84,84,84,84,2017-07-18,1006.0,1026.030029296875,1004.0,1024.449951171875,4007600,0,0,14.40997314453125,14.40997314453125,0.0,990.3939971923828,1025.0075452319916,955.7804491527739,65.89315569360403,996.4951177980544,53.049926757812614,102344.9951171875,996.4951177980543
85,85,85,85,85,85,2017-07-19,1025.0,1031.5899658203125,1022.5,1026.8699951171875,2964000,0,0,2.4200439453125,2.4200439453125,0.0,992.1079956054688,1030.2426990848833,953.9732921260542,63.15902152099896,1000.5451014406052,61.729980468749886,102586.99951171875,1000.5451014406053
86,86,86,86,86,86,2017-07-20,1031.5899658203125,1034.969970703125,1022.52001953125,1028.699951171875,3097500,0,0,1.8299560546875,1.8299560546875,0.0,993.431494140625,1034.6283746021859,952.2346136790641,70.89569012479173,1004.2990814047748,49.93994140625,102769.9951171875,1004.2990814047747
87,87,87,87,87,87,2017-07-21,1021.280029296875,1026.0999755859375,1011.0,1025.6700439453125,2734600,0,0,-3.0299072265625,0.0,3.0299072265625,994.6499969482422,1038.1103368306149,951.1896570658696,73.75797325051144,1007.1485430768464,29.2000732421875,102467.00439453125,1007.1485430768465
88,88,88,88,88,88,2017-07-24,1028.3399658203125,1043.010009765625,1027.4300537109375,1038.949951171875,3288000,0,0,13.2799072265625,13.2799072265625,0.0,996.4104949951172,1043.9116055394845,948.90938445075,85.44599486088106,1011.3887308228504,44.819946289062614,103794.9951171875,1011.3887308228504
89,89,89,89,89,89,2017-07-25,1038.050048828125,1043.3299560546875,1032.47998046875,1039.8699951171875,2447600,0,0,0.9200439453125,0.9200439453125,0.0,998.7049957275391,1049.8494242126988,947.5605672423794,83.08055787531791,1015.186232728762,33.3599853515625,103886.99951171875,1015.1862327287621
90,90,90,90,90,90,2017-07-26,1043.199951171875,1053.199951171875,1043.199951171875,1052.800048828125,2921300,0,0,12.9300537109375,12.9300537109375,0.0,1002.5059967041016,1057.7490787516488,947.2629146565544,89.78767304685448,1020.2014082086772,52.170043945312614,105180.0048828125,1020.2014082086771
91,91,91,91,91,91,2017-07-27,1069.550048828125,1083.31005859375,1040.1800537109375,1046.0,10991700,0,0,-6.800048828125,0.0,6.800048828125,1005.2894958496094,1063.3668531226997,947.212138576519,82.53342940842927,1023.6412204475204,44.19000244140625,104500.0,1023.6412204475203
92,92,92,92,92,92,2017-07-28,1012.1400146484376,1032.8499755859375,1001.0,1020.0399780273438,7709400,0,0,-25.96002197265625,0.0,25.96002197265625,1007.4949951171875,1064.2666242327277,950.7233660016473,60.560994459847386,1023.1610547914968,10.0,101903.99780273438,1023.1610547914968
93,93,93,93,93,93,2017-07-31,1019.0499877929688,1019.0499877929688,987.02001953125,987.780029296875,7352100,0,0,-32.25994873046875,0.0,32.25994873046875,1008.4839965820313,1063.0940994622565,953.8738937018061,47.75634915363313,1018.4435847255472,-36.669921875,98678.0029296875,1018.4435847255472
94,94,94,94,94,94,2017-08-01,996.1099853515624,1006.4000244140624,991.5800170898438,996.1900024414062,4572600,0,0,8.40997314453125,8.40997314453125,0.0,1010.610498046875,1059.4656013058702,961.7553947878798,46.248357520658296,1015.4764404209952,-30.67999267578125,99519.00024414062,1015.4764404209952
95,95,95,95,95,95,2017-08-02,1001.77001953125,1003.2100219726562,981.72998046875,995.8900146484376,4070000,0,0,-0.2999877929686363,0.0,0.2999877929686363,1011.8349975585937,1057.8101250735112,965.8598700436762,48.20400271966632,1012.8649169846542,-32.809936523437386,99489.00146484376,1012.8649169846542
96,96,96,96,96,96,2017-08-03,999.469970703125,999.5,984.5900268554688,986.9199829101562,3255800,0,0,-8.970031738281364,0.0,8.970031738281364,1012.9239959716797,1055.274547469751,970.5734444736082,44.67261980152529,1009.405592441388,-38.75006103515625,98591.99829101562,1009.4055924413879
97,97,97,97,97,97,2017-08-04,989.6799926757812,991.6699829101562,982.0,987.5800170898438,2730300,0,0,0.6600341796875,0.6600341796875,0.0,1013.3649963378906,1054.4339805524414,972.2960121233397,41.5040200661607,1006.4955157278488,-51.36993408203125,98658.00170898438,1006.4955157278487
98,98,98,98,98,98,2017-08-07,990.6500244140624,995.0,987.1400146484376,992.27001953125,2676600,0,0,4.69000244140625,4.69000244140625,0.0,1013.1549987792969,1054.6127328286088,971.697264729985,36.86103956171899,1004.5987829016356,-47.5999755859375,99127.001953125,1004.5987829016356
99,99,99,99,99,99,2017-08-08,994.3499755859376,996.280029296875,985.7899780273438,989.8400268554688,2902800,0,0,-2.42999267578125,0.0,2.42999267578125,1012.9404998779297,1054.8365958038155,971.0444039520438,34.88201372806118,1002.6309487621468,-62.96002197265625,98884.00268554688,1002.6309487621467
100,100,100,100,100,100,2017-08-09,982.5999755859376,988.0,975.27001953125,982.010009765625,3569700,0,0,-7.83001708984375,0.0,7.83001708984375,1011.7154998779297,1055.6960361068868,967.7349636489726,31.82846109845252,999.8814902292772,-63.989990234375,98101.0009765625,999.8814902292771
101,101,101,101,101,101,2017-08-10,976.2999877929688,979.8599853515624,954.6799926757812,956.9199829101562,5684100,0,0,-25.09002685546875,0.0,25.09002685546875,1009.5299987792969,1059.502088859802,959.5579086987918,27.164013891338584,994.1532892533944,-63.1199951171875,95591.99829101562,994.1532892533943
