,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Change,Gain,Loss,bol_middle_band,bol_upper_band,bol_lower_band,rsi,ema10,momemntum,rate of change,ema14
0,0,0,0,0,0,2017-03-17,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,706598976,0,0,,0.0,0.0,,,,,1100.22998046875,,,1100.22998046875
1,1,1,1,1,1,2017-03-18,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640624,621302016,0,0,-126.41198730468761,0.0,126.41198730468761,,,,,1083.375048828125,,,1083.375048828125
2,2,2,2,2,2,2017-03-19,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,406648000,0,0,62.921997070312614,62.921997070312614,0.0,,,,,1077.157041015625,,,1077.157041015625
3,3,3,3,3,3,2017-03-20,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,286529984,0,0,17.489990234375,17.489990234375,0.0,,,,,1074.100099609375,,,1074.100099609375
4,4,4,4,4,4,2017-03-21,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,337391008,0,0,66.31005859375,66.31005859375,0.0,,,,,1080.2920915364584,,,1080.2920915364584
5,5,5,5,5,5,2017-03-22,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,380840992,0,0,-71.4000244140625,0.0,71.4000244140625,,,,,1076.1384812847225,,,1076.1384812847223
6,6,6,6,6,6,2017-03-23,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,248540000,0,0,-10.550048828125,0.0,10.550048828125,,,,,1071.1320125561342,,,1071.1320125561342
7,7,7,7,7,7,2017-03-24,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,491038016,0,0,-101.0699462890625,0.0,101.0699462890625,,,,,1053.3170801528163,,,1053.3170801528163
8,8,8,8,8,8,2017-03-25,936.5399780273438,975.760986328125,903.7130126953124,972.7789916992188,435803008,0,0,35.25897216796875,35.25897216796875,0.0,,,,,1042.5786683590034,,,1042.5786683590034
9,9,9,9,9,9,2017-03-26,974.0150146484376,1007.9600219726562,954.1859741210938,966.7249755859376,303668000,0,0,-6.054016113281136,0.0,6.054016113281136,,,,,1032.464842655928,-133.5050048828124,96572.49755859376,1032.464842655928
10,10,10,10,10,10,2017-03-27,972.0549926757812,1046.4000244140625,971.9840087890624,1045.77001953125,372535008,0,0,79.04504394531239,79.04504394531239,0.0,,,,,1034.238866239304,71.95202636718761,104477.001953125,1034.2388662393041
11,11,11,11,11,11,2017-03-28,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,326332000,0,0,1.3800048828125,1.3800048828125,0.0,,,,,1035.9603539959387,10.4100341796875,104615.00244140625,1035.9603539959387
12,12,12,12,12,12,2017-03-29,1046.0799560546875,1055.1300048828125,1015.8800048828124,1039.969970703125,298457984,0,0,-7.1800537109375,0.0,7.1800537109375,,,,,1036.4949695568969,-14.260009765625,103896.9970703125,1036.4949695568969
13,13,13,13,13,13,2017-03-30,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,352968992,0,0,-13.5399169921875,0.0,13.5399169921875,,,,43.83574675304813,1035.1529807774357,-94.1099853515625,102543.00537109375,1035.1529807774357
14,14,14,14,14,14,2017-03-31,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,447287008,0,0,45.3599853515625,45.3599853515625,0.0,,,,47.79183416521038,1040.0379218821108,22.6500244140625,107079.00390625,1040.0379218821108
15,15,15,15,15,15,2017-04-01,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,289633984,0,0,8.7099609375,8.7099609375,0.0,,,,60.1356720767563,1045.4328656311627,41.9100341796875,107950.0,1045.4328656311627
16,16,16,16,16,16,2017-04-02,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,514187008,0,0,21.6700439453125,21.6700439453125,0.0,,,,56.74511510424165,1052.997822739716,164.6500244140625,110117.00439453125,1052.997822739716
17,17,17,17,17,17,2017-04-03,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,580444032,0,0,41.6400146484375,41.6400146484375,0.0,,,,58.79670974477987,1065.1061208535873,171.03106689453125,114281.005859375,1065.1061208535873
18,18,18,18,18,18,2017-04-04,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,436310016,0,0,-10.56005859375,0.0,10.56005859375,,,,51.40157188198043,1074.1919714064422,166.5250244140624,113225.0,1074.1919714064422
19,19,19,19,19,19,2017-04-05,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,414784000,0,0,-8.469970703125,0.0,8.469970703125,1053.2966094970702,1168.017097863524,938.5761211306166,59.68531778954996,1080.9370457918333,79.010009765625,112378.0029296875,1080.9370457918333
20,20,20,20,20,20,2017-04-06,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,511222016,0,0,57.9000244140625,57.9000244140625,0.0,1057.4191131591797,1184.0341283733346,930.8040979450248,66.4547256876593,1094.5027801810472,135.530029296875,118168.00537109375,1094.5027801810472
21,21,21,21,21,21,2017-04-07,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,317022016,0,0,-5.780029296875,0.0,5.780029296875,1067.5732147216797,1198.2930903459985,936.8533390973608,84.94107949884435,1105.489079412116,136.9300537109375,117590.00244140625,1105.4890794121159
22,22,22,22,22,22,2017-04-08,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,209312000,0,0,-0.9500732421875,0.0,0.9500732421875,1074.5337127685548,1212.6437090183153,936.4237165187942,82.95670401376901,1114.883862313417,149.5198974609375,117494.9951171875,1114.883862313417
23,23,23,23,23,23,2017-04-09,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,242343008,0,0,11.9200439453125,11.9200439453125,0.0,1081.2157135009766,1227.5291273829298,934.9022996190233,85.20237840778812,1124.6153466872531,116.0799560546875,118686.99951171875,1124.6153466872531
24,24,24,24,24,24,2017-04-10,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,215883008,0,0,-0.739990234375,0.0,0.739990234375,1084.5452117919922,1237.2483541124534,931.842069471531,79.97452987692029,1132.950634446661,106.6300048828125,118613.00048828125,1132.950634446661
25,25,25,25,25,25,2017-04-11,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,216182000,0,0,17.8800048828125,17.8800048828125,0.0,1092.3387115478515,1252.8170960349676,931.8603270607356,81.28416139977733,1142.5585511558563,102.8399658203125,120401.0009765625,1142.5585511558563
26,26,26,26,26,26,2017-04-12,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,288702016,0,0,-4.6400146484375,0.0,4.6400146484375,1100.4277130126952,1265.5467990620298,935.3086269633607,82.11081433113314,1150.2667436840338,56.5599365234375,119936.99951171875,1150.2667436840338
27,27,27,27,27,27,2017-04-13,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,351968992,0,0,-31.0899658203125,0.0,31.0899658203125,1112.0157135009765,1261.3941712912028,962.6372557107502,76.71989058386477,1152.8018484324127,36.030029296875,116828.0029296875,1152.8018484324127
28,28,28,28,28,28,2017-04-14,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,254827008,0,0,-1.739990234375,0.0,1.739990234375,1121.7537658691406,1258.2600758720873,985.2474558661938,71.40236947944578,1154.7669405164245,42.760009765625,116654.00390625,1154.7669405164245
29,29,29,29,29,29,2017-04-15,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,203559008,0,0,4.97998046875,4.97998046875,0.0,1132.0435180664062,1249.8038624676915,1014.2831736651209,70.91742447197814,1157.134017718401,-10.1600341796875,117152.001953125,1157.134017718401
30,30,30,30,30,30,2017-04-16,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,183231008,0,0,10.419921875,10.419921875,0.0,1138.9020141601563,1251.579093037581,1026.2249352827316,69.34978327278853,1160.5748075434476,6.0399169921875,118193.994140625,1160.5748075434476
31,31,31,31,31,31,2017-04-17,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,253206000,0,0,10.9700927734375,10.9700927734375,0.0,1146.2400146484374,1252.9548931488584,1039.5251361480164,64.06985234880923,1165.0195044282796,17.9600830078125,119291.00341796875,1165.0195044282796
32,32,32,32,32,32,2017-04-18,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,270524000,0,0,17.760009765625,17.760009765625,0.0,1154.825018310547,1253.17250915526,1056.4775274658339,71.16713355699258,1171.239576363884,23.800048828125,121067.00439453125,1171.239576363884
33,33,33,33,33,33,2017-04-19,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,288060992,0,0,-1.3800048828125,0.0,1.3800048828125,1164.018017578125,1245.3773759770834,1082.6586591791665,73.99942168252015,1176.4463047236995,23.1600341796875,120929.00390625,1176.4463047236995
34,34,34,34,34,34,2017-04-20,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,315108000,0,0,18.7899169921875,18.7899169921875,0.0,1171.8825134277345,1246.0801636058893,1097.6848632495796,66.68580599394565,1183.4641249011647,24.0699462890625,122807.99560546875,1183.4641249011647
35,35,35,35,35,35,2017-04-21,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,272167008,0,0,-7.0299072265625,0.0,7.0299072265625,1178.9600158691405,1243.171883055616,1114.748148682665,66.09168548320434,1188.6089147580929,21.6800537109375,122105.0048828125,1188.6089147580929
36,36,36,36,36,36,2017-04-22,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,249320000,0,0,9.659912109375,9.659912109375,0.0,1185.43701171875,1243.0900602297347,1127.7839632077653,68.71144333224645,1194.355720915347,62.429931640625,123070.99609375,1194.3557209153473
37,37,37,37,37,37,2017-04-23,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,258951008,0,0,-24.5,0.0,24.5,1188.6070068359375,1243.6409429818214,1133.5730706900536,55.98465165929947,1196.0696195849675,39.669921875,120620.99609375,1196.0696195849675
38,38,38,38,38,38,2017-04-24,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,235806000,0,0,42.9400634765625,42.9400634765625,0.0,1194.4520080566406,1249.5591238695047,1139.3448922437765,65.46277504486739,1203.2803402288469,77.6300048828125,124915.00244140625,1203.2803402288469
